2019-07-28 14:00:09,425:Key.right
2019-07-28 14:00:10,641:Key.right
2019-07-28 14:00:12,382:Key.right
2019-07-28 14:00:14,537:Key.right
2019-07-28 14:00:18,297:Key.right
2019-07-28 14:00:20,856:Key.right
2019-07-28 14:00:22,826:Key.right
2019-07-28 14:00:23,690:Key.right
2019-07-28 14:00:24,634:Key.left
2019-07-28 14:00:26,469:Key.right
2019-07-28 14:00:28,203:Key.right
2019-07-28 14:00:29,552:Key.right
2019-07-28 14:00:30,543:Key.right
2019-07-28 14:00:31,894:Key.left
2019-07-28 14:00:32,944:Key.right
2019-07-28 14:00:35,765:Key.right
2019-07-28 14:00:37,937:Key.right
2019-07-28 14:00:39,885:Key.right
2019-07-28 14:00:41,003:Key.right
2019-07-28 14:00:41,667:Key.right
2019-07-28 14:00:44,171:Key.space
2019-07-28 14:00:45,413:Key.space
2019-07-28 14:00:46,556:Key.right
2019-07-28 14:00:50,053:Key.space
2019-07-28 14:00:50,683:Key.space
2019-07-28 14:00:51,261:Key.space
2019-07-28 14:00:53,672:Key.space
2019-07-28 14:00:53,945:Key.right
2019-07-28 14:00:54,949:Key.right
2019-07-28 14:00:55,757:Key.right
2019-07-28 14:00:57,048:Key.right
2019-07-28 14:00:58,460:Key.space
2019-07-28 14:01:00,173:Key.space
2019-07-28 14:01:00,577:Key.left
2019-07-28 14:01:01,071:Key.right
2019-07-28 14:01:01,912:Key.esc
2019-07-28 14:01:08,563:Key.right
2019-07-28 14:01:10,215:Key.space
2019-07-28 14:01:12,090:Key.esc
2019-07-28 14:01:45,065:Key.ctrl_l
2019-07-28 14:01:45,585:Key.ctrl_l
2019-07-28 14:01:45,617:Key.ctrl_l
2019-07-28 14:01:45,641:'t'
2019-07-28 14:01:46,610:Key.ctrl_l
2019-07-28 14:01:46,718:Key.tab
2019-07-28 14:01:47,134:Key.ctrl_l
2019-07-28 14:01:47,303:'w'
2019-07-28 14:01:50,559:Key.cmd
2019-07-28 14:01:50,693:'e'
2019-07-28 14:01:51,018:Key.caps_lock
2019-07-28 14:01:52,235:Key.left
2019-07-28 14:01:52,298:Key.up
2019-07-28 14:01:52,751:Key.down
2019-07-28 14:01:53,142:Key.down
2019-07-28 14:01:53,360:Key.down
2019-07-28 14:01:53,547:Key.down
2019-07-28 14:01:54,189:Key.enter
2019-07-28 14:01:57,185:Key.page_down
2019-07-28 14:01:57,701:Key.page_down
2019-07-28 14:01:57,732:Key.page_down
2019-07-28 14:01:57,763:Key.page_down
2019-07-28 14:01:57,810:Key.page_down
2019-07-28 14:01:57,841:Key.page_down
2019-07-28 14:01:57,872:Key.page_down
2019-07-28 14:01:57,904:Key.page_down
2019-07-28 14:01:57,935:Key.page_down
2019-07-28 14:01:57,966:Key.page_down
2019-07-28 14:01:57,997:Key.page_down
2019-07-28 14:01:58,028:Key.page_down
2019-07-28 14:01:58,060:Key.page_down
2019-07-28 14:01:58,091:Key.page_down
2019-07-28 14:01:58,138:Key.page_down
2019-07-28 14:01:58,169:Key.page_down
2019-07-28 14:01:58,200:Key.page_down
2019-07-28 14:01:58,231:Key.page_down
2019-07-28 14:01:58,609:Key.page_down
2019-07-28 14:01:59,156:Key.page_down
2019-07-28 14:02:24,486:Key.alt_l
2019-07-28 14:02:24,596:Key.tab
2019-07-28 14:02:26,173:Key.alt_l
2019-07-28 14:02:26,658:Key.f4
2019-07-28 14:02:28,891:Key.enter
2019-07-28 14:02:37,296:Key.alt_l
2019-07-28 14:02:37,452:Key.f4
2019-07-28 14:02:38,717:Key.enter
2019-07-28 14:02:51,531:<255>
2019-07-28 14:11:02,746:Key.enter
2019-07-28 14:11:43,643:'t'
2019-07-28 14:11:43,861:'i'
2019-07-28 14:11:44,533:Key.backspace
2019-07-28 14:11:44,705:Key.backspace
2019-07-28 14:11:44,861:Key.backspace
2019-07-28 14:11:48,951:'t'
2019-07-28 14:11:49,348:'h'
2019-07-28 14:11:49,517:'i'
2019-07-28 14:11:49,691:'s'
2019-07-28 14:11:49,858:Key.space
2019-07-28 14:11:50,053:'p'
2019-07-28 14:11:50,218:'c'
2019-07-28 14:11:51,103:Key.enter
2019-07-28 19:43:34,923:Key.cmd
2019-07-28 19:43:35,017:'d'
2019-07-28 19:43:42,741:'s'
2019-07-28 19:43:42,903:'n'
2019-07-28 19:43:43,028:'a'
2019-07-28 19:43:43,306:'p'
2019-07-28 19:43:43,465:'p'
2019-07-28 19:43:43,694:'y'
2019-07-28 19:43:43,849:Key.space
2019-07-28 19:43:44,652:'d'
2019-07-28 19:43:44,861:'r'
2019-07-28 19:43:45,343:'i'
2019-07-28 19:43:45,512:'v'
2019-07-28 19:43:45,696:'e'
2019-07-28 19:43:46,752:Key.down
2019-07-28 19:43:47,050:Key.enter
2019-07-28 19:45:24,266:'7'
2019-07-28 19:45:24,719:'z'
2019-07-28 19:45:27,180:'i'
2019-07-28 19:45:27,305:'p'
2019-07-28 19:48:07,830:Key.ctrl_l
2019-07-28 19:48:08,346:Key.ctrl_l
2019-07-28 19:48:08,377:Key.ctrl_l
2019-07-28 19:48:08,408:Key.ctrl_l
2019-07-28 19:48:08,455:Key.ctrl_l
2019-07-28 19:48:08,486:Key.ctrl_l
2019-07-28 19:48:08,517:Key.ctrl_l
2019-07-28 19:48:08,549:Key.ctrl_l
2019-07-28 19:48:08,580:Key.ctrl_l
2019-07-28 19:48:08,611:Key.ctrl_l
2019-07-28 19:48:08,642:Key.ctrl_l
2019-07-28 19:48:08,674:Key.ctrl_l
2019-07-28 19:48:08,720:Key.ctrl_l
2019-07-28 19:48:08,752:Key.ctrl_l
2019-07-28 19:48:08,783:Key.ctrl_l
2019-07-28 19:48:08,814:Key.ctrl_l
2019-07-28 19:48:08,846:Key.ctrl_l
2019-07-28 19:48:08,876:Key.ctrl_l
2019-07-28 19:48:08,908:Key.ctrl_l
2019-07-28 19:48:08,939:Key.ctrl_l
2019-07-28 19:48:08,986:Key.ctrl_l
2019-07-28 19:48:09,017:Key.ctrl_l
2019-07-28 19:48:09,048:Key.ctrl_l
2019-07-28 19:48:09,080:Key.ctrl_l
2019-07-28 19:48:09,111:Key.ctrl_l
2019-07-28 19:48:09,142:Key.ctrl_l
2019-07-28 19:48:09,173:Key.ctrl_l
2019-07-28 19:48:09,220:Key.ctrl_l
2019-07-28 19:48:09,236:Key.ctrl_l
2019-07-28 19:48:09,283:Key.ctrl_l
2019-07-28 19:48:09,314:Key.ctrl_l
2019-07-28 19:48:09,345:Key.ctrl_l
2019-07-28 19:48:09,376:Key.ctrl_l
2019-07-28 19:48:09,408:Key.ctrl_l
2019-07-28 19:48:09,439:Key.ctrl_l
2019-07-28 19:48:09,470:Key.ctrl_l
2019-07-28 19:48:09,501:Key.ctrl_l
2019-07-28 19:48:09,548:Key.ctrl_l
2019-07-28 19:48:10,251:Key.shift_r
2019-07-28 19:48:10,767:Key.shift_r
2019-07-28 19:48:10,798:Key.shift_r
2019-07-28 19:48:10,829:Key.shift_r
2019-07-28 19:48:10,876:Key.shift_r
2019-07-28 19:48:10,907:Key.shift_r
2019-07-28 19:48:10,938:Key.shift_r
2019-07-28 19:48:10,985:Key.delete
2019-07-28 19:48:11,595:Key.enter
2019-07-28 19:49:52,544:Key.shift_r
2019-07-28 19:49:52,715:Key.delete
2019-07-28 19:49:53,403:Key.enter
2019-07-28 19:57:12,489:Key.alt_l
2019-07-28 20:05:37,486:Key.alt_l
2019-07-28 20:05:37,861:Key.tab
2019-07-28 20:05:38,798:Key.tab
2019-07-28 20:14:57,933:Key.alt_l
2019-07-28 20:14:57,980:Key.tab
2019-07-28 20:15:00,339:Key.alt_l
2019-07-28 20:15:00,854:Key.alt_l
2019-07-28 20:15:00,885:Key.alt_l
2019-07-28 20:15:00,917:Key.alt_l
2019-07-28 20:15:00,948:Key.alt_l
2019-07-28 20:15:00,979:Key.alt_l
2019-07-28 20:15:01,026:Key.alt_l
2019-07-28 20:15:01,057:Key.alt_l
2019-07-28 20:15:01,088:Key.alt_l
2019-07-28 20:15:01,120:Key.alt_l
2019-07-28 20:15:01,151:Key.alt_l
2019-07-28 20:15:01,182:Key.alt_l
2019-07-28 20:15:01,214:Key.alt_l
2019-07-28 20:15:01,245:Key.alt_l
2019-07-28 20:15:01,292:Key.alt_l
2019-07-28 20:15:01,323:Key.alt_l
2019-07-28 20:15:01,354:Key.alt_l
2019-07-28 20:15:01,385:Key.alt_l
2019-07-28 20:15:01,417:Key.alt_l
2019-07-28 20:15:01,448:Key.alt_l
2019-07-28 20:15:01,479:Key.alt_l
2019-07-28 20:15:01,510:Key.alt_l
2019-07-28 20:15:01,557:Key.alt_l
2019-07-28 20:15:01,588:Key.alt_l
2019-07-28 20:15:01,604:Key.f4
2019-07-28 20:15:10,914:Key.enter
2019-07-28 20:15:28,223:Key.alt_l
2019-07-28 20:15:28,738:Key.alt_l
2019-07-28 20:15:28,770:Key.alt_l
2019-07-28 20:15:28,801:Key.alt_l
2019-07-28 20:15:28,832:Key.alt_l
2019-07-28 20:15:28,863:Key.alt_l
2019-07-28 20:15:28,894:Key.alt_l
2019-07-28 20:15:28,941:Key.alt_l
2019-07-28 20:15:28,972:Key.alt_l
2019-07-28 20:15:29,004:Key.alt_l
2019-07-28 20:15:29,035:Key.alt_l
2019-07-28 20:15:29,066:Key.alt_l
2019-07-28 20:15:29,097:Key.alt_l
2019-07-28 20:15:29,129:Key.alt_l
2019-07-28 20:15:29,160:Key.alt_l
2019-07-28 20:15:29,207:Key.alt_l
2019-07-28 20:15:29,238:Key.alt_l
2019-07-28 20:15:29,269:Key.alt_l
2019-07-28 20:15:29,300:Key.alt_l
2019-07-28 20:15:29,332:Key.alt_l
2019-07-28 20:15:29,363:Key.alt_l
2019-07-28 20:15:29,394:Key.alt_l
2019-07-28 20:15:29,613:Key.alt_l
2019-07-28 20:15:30,113:Key.alt_l
2019-07-28 20:15:30,613:Key.alt_l
2019-07-28 20:15:30,972:Key.alt_l
2019-07-28 20:15:31,034:Key.f4
2019-07-28 20:15:31,628:Key.alt_l
2019-07-28 20:15:31,722:Key.tab
2019-07-28 20:17:03,200:'r'
2019-07-28 20:17:03,264:'t'
2019-07-28 20:17:03,427:'l'
2019-07-28 20:17:04,896:'8'
2019-07-28 20:17:05,220:'7'
2019-07-28 20:17:05,573:'2'
2019-07-28 20:17:05,643:'3'
2019-07-28 20:17:06,353:'d'
2019-07-28 20:17:06,876:'e'
2019-07-28 20:17:07,185:Key.enter
2019-07-28 20:17:10,502:Key.space
2019-07-28 20:17:11,314:'w'
2019-07-28 20:17:11,501:'e'
2019-07-28 20:17:11,696:Key.backspace
2019-07-28 20:17:11,902:Key.backspace
2019-07-28 20:17:12,690:'u'
2019-07-28 20:17:12,978:'b'
2019-07-28 20:17:13,482:'u'
2019-07-28 20:17:13,699:'n'
2019-07-28 20:17:13,854:'t'
2019-07-28 20:17:13,957:'u'
2019-07-28 20:17:14,143:Key.space
2019-07-28 20:17:14,719:'d'
2019-07-28 20:17:14,947:'r'
2019-07-28 20:17:15,104:'i'
2019-07-28 20:17:15,252:'v'
2019-07-28 20:17:15,480:'e'
2019-07-28 20:17:15,575:'r'
2019-07-28 20:17:15,775:'s'
2019-07-28 20:17:15,881:Key.enter
2019-07-28 20:17:21,230:Key.ctrl_l
2019-07-28 20:17:21,338:Key.tab
2019-07-28 20:17:22,300:Key.ctrl_l
2019-07-28 20:17:22,384:Key.tab
2019-07-28 20:17:55,363:Key.ctrl_l
2019-07-28 20:17:55,519:'w'
2019-07-28 20:17:56,192:Key.ctrl_l
2019-07-28 20:17:56,333:'t'
2019-07-28 20:17:57,043:'k'
2019-07-28 20:17:58,274:'a'
2019-07-28 20:17:58,972:Key.backspace
2019-07-28 20:17:59,223:'o'
2019-07-28 20:17:59,370:'t'
2019-07-28 20:18:00,138:'l'
2019-07-28 20:18:00,660:'i'
2019-07-28 20:18:00,857:'i'
2019-07-28 20:18:00,960:'n'
2019-07-28 20:18:01,916:Key.backspace
2019-07-28 20:18:02,437:Key.backspace
2019-07-28 20:18:02,473:Key.backspace
2019-07-28 20:18:02,505:Key.backspace
2019-07-28 20:18:02,658:Key.backspace
2019-07-28 20:18:03,004:Key.backspace
2019-07-28 20:18:04,674:Key.backspace
2019-07-28 20:18:05,356:'k'
2019-07-28 20:18:05,504:'a'
2019-07-28 20:18:05,580:'l'
2019-07-28 20:18:05,787:'i'
2019-07-28 20:18:05,880:Key.space
2019-07-28 20:18:09,274:'d'
2019-07-28 20:18:09,364:'o'
2019-07-28 20:18:09,494:'w'
2019-07-28 20:18:09,609:'n'
2019-07-28 20:18:09,821:'l'
2019-07-28 20:18:10,019:'o'
2019-07-28 20:18:10,053:'a'
2019-07-28 20:18:10,161:'d'
2019-07-28 20:18:10,213:Key.space
2019-07-28 20:18:10,421:'i'
2019-07-28 20:18:10,644:'n'
2019-07-28 20:18:10,807:Key.space
2019-07-28 20:18:11,092:'u'
2019-07-28 20:18:11,328:'b'
2019-07-28 20:18:11,372:'u'
2019-07-28 20:18:11,569:'n'
2019-07-28 20:18:11,660:'t'
2019-07-28 20:18:11,777:'u'
2019-07-28 20:18:11,908:Key.space
2019-07-28 20:18:12,947:'k'
2019-07-28 20:18:13,029:'a'
2019-07-28 20:18:14,666:'t'
2019-07-28 20:18:14,809:'l'
2019-07-28 20:18:15,060:'l'
2019-07-28 20:18:15,740:'o'
2019-07-28 20:18:15,891:'n'
2019-07-28 20:18:16,104:Key.enter
2019-07-28 20:18:22,995:Key.ctrl_l
2019-07-28 20:18:23,447:Key.ctrl_l
2019-07-28 20:18:23,503:Key.tab
2019-07-28 20:18:23,746:Key.ctrl_l
2019-07-28 20:18:23,854:Key.tab
2019-07-28 20:18:24,222:Key.ctrl_l
2019-07-28 20:18:24,349:'w'
2019-07-28 20:19:04,402:Key.ctrl_l
2019-07-28 20:19:05,875:Key.ctrl_l
2019-07-28 20:19:06,035:'t'
2019-07-28 20:19:06,765:'k'
2019-07-28 20:19:06,919:'a'
2019-07-28 20:19:07,768:'t'
2019-07-28 20:19:08,051:'l'
2019-07-28 20:19:08,519:'o'
2019-07-28 20:19:08,691:'o'
2019-07-28 20:19:09,841:'i'
2019-07-28 20:19:09,933:'n'
2019-07-28 20:19:10,045:Key.space
2019-07-28 20:19:10,496:'u'
2019-07-28 20:19:10,712:'n'
2019-07-28 20:19:10,956:'i'
2019-07-28 20:19:11,135:'n'
2019-07-28 20:19:11,323:'s'
2019-07-28 20:19:11,423:'t'
2019-07-28 20:19:11,647:'a'
2019-07-28 20:19:11,814:'l'
2019-07-28 20:19:11,946:'l'
2019-07-28 20:19:12,058:Key.space
2019-07-28 20:19:12,235:'k'
2019-07-28 20:19:12,411:'a'
2019-07-28 20:19:12,499:'l'
2019-07-28 20:19:12,715:'i'
2019-07-28 20:19:12,838:Key.space
2019-07-28 20:19:13,162:'u'
2019-07-28 20:19:13,581:Key.backspace
2019-07-28 20:19:14,069:'e'
2019-07-28 20:19:14,201:'m'
2019-07-28 20:19:14,456:Key.backspace
2019-07-28 20:19:14,640:Key.backspace
2019-07-28 20:19:15,067:'m'
2019-07-28 20:19:15,168:'e'
2019-07-28 20:19:15,347:'n'
2019-07-28 20:19:15,523:'u'
2019-07-28 20:19:15,691:Key.enter
2019-07-28 20:20:25,272:Key.ctrl_l
2019-07-28 20:20:25,440:'w'
2019-07-28 20:20:28,641:Key.ctrl_l
2019-07-28 20:20:28,783:'w'
2019-07-28 20:20:34,753:Key.ctrl_l
2019-07-28 20:20:34,853:'w'
2019-07-28 20:21:25,278:'x'
2019-07-28 20:21:25,317:Key.alt_l
2019-07-28 20:21:25,489:Key.tab
2019-07-28 20:21:38,492:Key.alt_l
2019-07-28 20:21:38,552:Key.tab
2019-07-28 20:22:06,303:Key.alt_l
2019-07-28 20:22:06,366:Key.tab
2019-07-28 20:23:17,267:Key.alt_l
2019-07-28 20:23:17,481:Key.left
2019-07-28 20:23:48,832:Key.alt_l
2019-07-28 20:23:48,957:Key.left
2019-07-28 20:23:49,316:Key.left
2019-07-28 20:23:54,909:Key.ctrl_l
2019-07-28 20:23:54,909:Key.ctrl_l
2019-07-28 20:23:55,284:Key.ctrl_l
2019-07-28 20:23:55,284:Key.ctrl_l
2019-07-28 20:23:55,893:Key.ctrl_l
2019-07-28 20:23:55,893:Key.ctrl_l
2019-07-28 20:23:56,377:Key.ctrl_l
2019-07-28 20:23:56,393:Key.ctrl_l
2019-07-28 20:23:56,737:Key.ctrl_l
2019-07-28 20:23:56,737:Key.ctrl_l
2019-07-28 20:23:57,924:Key.ctrl_l
2019-07-28 20:23:59,845:Key.ctrl_l
2019-07-28 20:24:00,329:Key.shift
2019-07-28 20:24:00,345:Key.ctrl_l
2019-07-28 20:24:00,533:'-'
2019-07-28 20:24:01,021:Key.ctrl_l
2019-07-28 20:24:01,130:'-'
2019-07-28 20:24:01,424:'-'
2019-07-28 20:24:01,703:'+'
2019-07-28 20:24:01,983:'+'
2019-07-28 20:24:04,157:Key.ctrl_l
2019-07-28 20:24:04,173:Key.ctrl_l
2019-07-28 20:24:04,985:Key.ctrl_l
2019-07-28 20:24:05,501:Key.ctrl_l
2019-07-28 20:24:05,501:Key.ctrl_l
2019-07-28 20:24:06,032:Key.ctrl_l
2019-07-28 20:24:06,657:Key.ctrl_l
2019-07-28 20:24:06,672:Key.ctrl_l
2019-07-28 20:24:21,083:Key.cmd
2019-07-28 20:24:23,582:'w'
2019-07-28 20:24:23,753:'i'
2019-07-28 20:24:23,878:'f'
2019-07-28 20:24:23,971:'i'
2019-07-28 20:24:25,206:Key.backspace
2019-07-28 20:24:25,446:Key.backspace
2019-07-28 20:24:25,641:Key.backspace
2019-07-28 20:24:25,845:Key.backspace
2019-07-28 20:24:26,037:Key.backspace
2019-07-28 20:24:26,240:Key.backspace
2019-07-28 20:24:26,412:Key.backspace
2019-07-28 20:24:26,600:Key.backspace
2019-07-28 20:24:26,771:Key.backspace
2019-07-28 20:24:26,959:Key.backspace
2019-07-28 20:24:27,146:Key.backspace
2019-07-28 20:24:31,192:'w'
2019-07-28 20:24:31,358:'n'
2019-07-28 20:24:31,593:'e'
2019-07-28 20:24:31,811:'t'
2019-07-28 20:24:35,614:Key.enter
2019-07-28 20:24:54,893:Key.alt_l
2019-07-28 20:24:55,034:Key.f4
2019-07-28 20:24:59,236:Key.alt_l
2019-07-28 20:24:59,345:Key.f4
2019-07-28 20:25:03,180:Key.ctrl_l
2019-07-28 20:25:03,324:'w'
2019-07-28 20:25:04,357:Key.ctrl_l
2019-07-28 20:25:04,482:'w'
2019-07-28 20:25:10,479:Key.ctrl_l
2019-07-28 20:25:10,589:'w'
2019-07-28 20:25:13,813:Key.alt_l
2019-07-28 20:25:13,923:Key.f4
2019-07-28 20:25:14,782:Key.up
2019-07-28 20:25:15,344:Key.down
2019-07-28 20:25:15,563:Key.down
2019-07-28 20:25:17,406:Key.up
2019-07-28 20:25:17,578:Key.esc
2019-07-28 20:25:24,939:<255>
2019-07-28 20:32:09,356:Key.enter
2019-07-28 20:32:17,720:Key.cmd
2019-07-28 20:32:17,956:'2'
2019-07-28 20:32:26,436:Key.alt_l
2019-07-28 20:32:26,671:Key.f4
2019-07-28 20:32:37,729:Key.alt_l
2019-07-28 20:32:37,932:Key.f4
2019-07-28 20:32:38,463:Key.shift_r
2019-07-28 20:32:39,010:Key.up
2019-07-28 20:32:39,588:Key.down
2019-07-28 20:32:39,932:Key.esc
2019-07-28 20:32:40,619:Key.cmd
2019-07-28 20:32:41,384:'c'
2019-07-28 20:32:41,475:'r'
2019-07-28 20:32:41,654:'i'
2019-07-28 20:32:41,823:'c'
2019-07-28 20:32:41,948:'k'
2019-07-28 20:32:42,182:'e'
2019-07-28 20:32:42,370:'t'
2019-07-28 20:32:42,787:Key.right
2019-07-28 20:32:42,996:Key.down
2019-07-28 20:32:43,625:Key.down
2019-07-28 20:32:43,922:Key.enter
2019-07-28 20:32:46,531:Key.enter
2019-07-28 20:32:51,957:Key.alt_l
2019-07-28 20:32:52,034:Key.tab
2019-07-28 20:32:56,091:Key.alt_l
2019-07-28 20:32:56,169:Key.tab
2019-07-28 20:36:06,186:'s'
2019-07-28 20:36:06,663:'s'
2019-07-28 20:36:09,761:'s'
2019-07-28 20:36:11,366:Key.left
2019-07-28 20:36:11,859:Key.down
2019-07-28 20:36:13,140:Key.right
2019-07-28 20:36:13,330:Key.right
2019-07-28 20:36:13,486:Key.down
2019-07-28 20:36:13,769:Key.down
2019-07-28 20:36:14,041:Key.down
2019-07-28 20:36:14,343:Key.down
2019-07-28 20:36:14,818:Key.down
2019-07-28 20:36:15,076:Key.down
2019-07-28 20:36:15,464:Key.down
2019-07-28 20:36:15,835:Key.down
2019-07-28 20:36:16,224:Key.down
2019-07-28 20:36:16,618:Key.down
2019-07-28 20:36:16,875:Key.down
2019-07-28 20:36:17,203:Key.down
2019-07-28 20:36:17,496:Key.down
2019-07-28 20:36:17,947:Key.down
2019-07-28 20:36:18,389:Key.down
2019-07-28 20:36:18,687:Key.down
2019-07-28 20:36:19,423:Key.left
2019-07-28 20:36:19,704:Key.left
2019-07-28 20:36:19,987:'s'
2019-07-28 20:36:20,972:Key.up
2019-07-28 20:36:21,190:Key.up
2019-07-28 20:36:21,361:Key.up
2019-07-28 20:36:21,543:Key.up
2019-07-28 20:36:21,750:Key.up
2019-07-28 20:36:21,992:Key.right
2019-07-28 20:36:23,182:'s'
2019-07-28 20:36:24,930:'s'
2019-07-28 20:36:26,134:Key.down
2019-07-28 20:36:28,228:'s'
2019-07-28 20:36:28,719:'w'
2019-07-28 20:36:29,052:'w'
2019-07-28 20:36:29,381:'s'
2019-07-28 20:36:30,579:'w'
2019-07-28 20:36:30,890:'s'
2019-07-28 20:36:40,582:'w'
2019-07-28 20:36:40,814:'s'
2019-07-28 20:36:42,237:'s'
2019-07-28 20:36:44,695:'s'
2019-07-28 20:36:47,139:Key.right
2019-07-28 20:36:47,644:Key.down
2019-07-28 20:36:48,095:'s'
2019-07-28 20:36:48,857:'s'
2019-07-28 20:36:49,049:Key.left
2019-07-28 20:36:49,211:Key.down
2019-07-28 20:36:49,573:Key.down
2019-07-28 20:36:49,826:Key.down
2019-07-28 20:36:50,116:Key.down
2019-07-28 20:36:51,772:'s'
2019-07-28 20:36:52,754:Key.up
2019-07-28 20:36:52,950:Key.up
2019-07-28 20:36:53,148:'s'
2019-07-28 20:36:54,262:Key.down
2019-07-28 20:36:54,263:'s'
2019-07-28 20:36:54,263:Key.up
2019-07-28 20:36:54,306:Key.up
2019-07-28 20:36:54,494:Key.up
2019-07-28 20:36:54,663:Key.up
2019-07-28 20:36:54,841:Key.up
2019-07-28 20:36:55,017:Key.up
2019-07-28 20:36:55,261:'s'
2019-07-28 20:36:55,793:Key.right
2019-07-28 20:36:56,528:Key.down
2019-07-28 20:36:56,774:Key.down
2019-07-28 20:36:56,983:Key.down
2019-07-28 20:37:00,946:Key.left
2019-07-28 20:37:06,922:Key.up
2019-07-28 20:37:07,247:Key.up
2019-07-28 20:37:07,530:Key.up
2019-07-28 20:37:07,824:Key.up
2019-07-28 20:37:08,964:'w'
2019-07-28 20:37:09,366:'w'
2019-07-28 20:37:10,061:Key.up
2019-07-28 20:37:10,236:Key.up
2019-07-28 20:37:10,559:Key.down
2019-07-28 20:37:10,753:Key.right
2019-07-28 20:37:11,360:'s'
2019-07-28 20:37:11,999:'w'
2019-07-28 20:37:12,517:'s'
2019-07-28 20:37:13,234:'w'
2019-07-28 20:37:13,551:'s'
2019-07-28 20:37:14,036:'w'
2019-07-28 20:37:14,298:'s'
2019-07-28 20:37:14,764:'w'
2019-07-28 20:37:15,051:'s'
2019-07-28 20:37:15,461:'w'
